#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
koko;코코 어드벤처 (한글판);MAME nes;;1993;Daou Infosys;Action;1;;;;;;;;;
kolibri;콜리브리 [32X];32X Fusion;;1995;SEGA;Shooting;1;;;;;;;;24MB;
konbball;코나미 야구;MAME cpg120-cart;;1985;Konami;Sports;2;;;;;;MSX ROMPAC;all;128KB;
konboxin;코나미 복싱;MAME cpg120-cart;;1985;Konami;Sports;2;;;;;;MSX ROMPAC;all;256KB;
koneko;작은 고양이의 대모험;MAME cpg120-cart;;1986;Casio;Action;1;;;;;;MSX ROMPAC;all;256KB;
konsoccr;코나미 축구;MAME cpg120-cart;;1985;Konami;Sports;2;;;;;;MSX ROMPAC;all;256KB;
kontennk;코나미 테니스 (한글판);MAME cpg120-cart;Konami's Tennis (1984)(Konami)(K);1984;Konami;Sports;2;;;;;;MSX ROMPAC;all;256KB;
koreaigo;장두진 바둑교실 입문편(한글판);MAME nes;;1993;DreamTech;Edu;1;;;;;;;;;
kotm2;킹 오브 더 몬스터즈 2;MAME;0;1992;SNK;VS Fighting;;;;;;;neogeo;;;
kov2p;삼국전기 2 - 군웅쟁패 / 삼국전기 2플러스 (한글판);MAME;0;2001;IGS;Arcade;4;0;joystick (8-way);;;;;;;
kov3;삼국전기 3;MAME;0;2011;IGS;Arcade;2;0;Joystick (8-way);good;;;;;;
kov7sprt;신 삼국전기 - 칠성전생;Atomiswave;0;2004;IGS;Arcade;;;;;;;;;;
kovplus;삼국전기 1 플러스 (한글판);MAME;0;1999;IGS;Arcade;4;0;joystick (8-way);;;;;;;
ktiger;구극 타이거 / 트윈 코브라;MAME;twincobr;1987;Taito;Shooting;2;0;Joystick (8-way),dial;good;1;raster;;0;0;2
ktiger2;구극 타이거 2 / 트윈 코브라 2;MAME;tcobra2;1995;Taito;Shooting;2;0;Joystick (8-way),dial;good;1;raster;;0;0;3
kuhga;공아 / 베이퍼 트레일;MAME;vaportra;1989;Data east;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
kujaku;공작왕;MAME sms;Kujaku Ou (Japan);;;Action;;;;;;;;;;
kujaku2;공작왕 2 - 환영성;MAME megadrij;mystdef;1989;SEGA;Action;1;;;;;;;;4MB;
kungfu;쿵후;MAME pce;;1987;Hudson;Action;;;;;;;;;;
kungfum;쿵후 마스터 / 스파르탄 X;MAME;0;1984;Irem;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
kurikint;공리금단;MAME;0;1988;Taito Corporation Japan;Action;2;;;;;;;;;
kyattont;고양이 당인전;MAME nes;Cattou Ninden Teyandee (T-Eng 1.0);1991;Tecmo;Action;1;;;;;;;;;2
lamachin;LA 머신건;Model3;0;1998;SEGA;Gun Shooting;;;;;;;;;;
Landstalker - Koutei no Zaihou (K) [!];랜드스토커 (한글판);SEGA Mega Drive;;1992;SEGA;RPG;1;;;;;;;;16MB;
langriss;랑그릿사 (일본판);MAME megadrij;Warsong (USA);1991;NCS;SRPG;1;;;;;;;;4MB;
Langrisser II (1994,NCS,RPG)(J)(T+Eng);랑그릿사 II (영문판);SEGA Mega Drive;;1994;NCS;SRPG;1;;;;;;;;16MB;
Langrisser II (J) edit ver;랑그릿사 II (일본판) 능력치 개조버전;SEGA Mega Drive;Langrisser II (1994,NCS,RPG)(J)(T+Eng);1994;NCS;SRPG;1;;;;;;;;16MB;
lastblad;월화의 검사 / 라스트 블레이드;MAME;0;1997;SNK;VS Fighting;2;0;Joystick (8-way),dial;good;1;raster;neogeo;0;0;4
lastbld2;월화의 검사 2;MAME;0;1998;SNK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
lastbrnx;라스트 브롱크스;Model2;0;1996;SEGA;VS Fighting;;;;;;;;;;
laydock;레이독;MAME cpc400-flop;;1986;T&E Soft;Shooting;1;;;;;;MSX ROMPAC;all;2MB;
Laydock2 Enhancement patch 1.0;레이독 2 - 라스트 어택;MSX2+ Disk;laydock2;1988;T&E Soft;Shooting;1;;;;;;MSX2+ Disk;all;2Disc;
lbowling;리그 볼링;MAME;0;1990;SNK;Sports;2;0;;;;;neogeo;;;
le2;리썰 엔포서스 2;MAME;0;1994;Konami;Shooting;4;0;Joystick (8-way),lightgun;imperfect;1;raster;konamigx;0;0;3
legendk;대마성;MAME cpg120-cart;Legendly Knight (Korea);1988;Topia;Action;1;;;;;;MSX ROMPAC;mini;1MB;
legendos;내일의 죠 전설;MAME;0;1991;SNK;Arcade;;;;;;;neogeo;;;
lemans24;르망 24;Model3;0;1997;SEGA;Racing;;;;;;;;;;
lemming2u;레밍즈 2;MAME snes;;1994;Psygnosis;Puzzle;;;;;;;;;;
lemmingsu;레밍즈;MAME snes;Lemmings (USA);1992;Sunsoft;Puzzle;;;;;;;;;;
lethalth;썬더 블래스터 / 리썰 썬더;MAME;0;1991;Irem;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
lightbr;라이트 브링거;MAME;0;1994;Taito;Action;4;0;Joystick (8-way);good;;;;;;
lightcrsk;라이트 크루세이더 (한글판);MAME megadrij;light_crusader;1995;SEGA;RPG;1;;;;;;;;16MB;
lionkingu;라이온 킹;MAME snes;Lion King, The (USA);1994;Virgin Interactive;Action;;;;;;;;;;
liquidk;리키드 퀴즈;MAME;0;1990;Taito Corporation Japan;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
Live A Live (K);라이브 어 라이브 (한글판);SNES;;1994;Square;RPG;;;;;;;;;;
lkage;카케의 전설;MAME;0;1985;Taito;Action;1;0;Joystick (8-way),dial;good;1;raster;0;0;0;2
loderndf;로드러너: 디그 파이트;MAME;0;2000;Psikyo;Action;4;0;Joystick (8-way);good;2;raster;0;0;0;3
loht;영웅 톤마의 전설;MAME pce;Legend of Hero Tonma (J);1991;Irem;Action;;;;;;;;;;
loht;영웅 톤마의 전설;MAME;0;1989;Irem;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;4
lordmon;로드 모나크 - 최후의 전투전설;MAME megadrij;;1994;SEGA;RPG;1;;;;;;;;16MB;
lostwsga;로스트 월드;Model3;0;1997;SEGA;Gun Shooting;;;;;;;;;;
lresort;라스트 리조트;MAME;0;1992;SNK;Shooting;;;;;;;neogeo;;;
lsasquad;육해공: 최전선;MAME;0;1986;Taito;Shooting;2;270;Joystick (8-way);imperfect;1;raster;0;0;0;2
luckywld;럭키와 와일드;MAME;0;1992;Namco;Racing;;;;;;;;;;
lupin;루팡 3세 - 칼리오스트로의 성;MAME cpg120-cart;;1987;Toho;Action;1;;;;;;MSX ROMPAC;all;1MB;
lupin2;루팡 3세 - 바빌론의 황금전설;MAME cpg120-cart;;1988;Toho;Action;1;;;;;;MSX ROMPAC;all;1MB;
lwings;레전드리윙스;MAME;0;1986;Capcom;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;2
machbrkr;뉴먼 애슬레틱스 2 - 마하 브레이커스;MAME;0;1995;Namco;Sports;;;;;;;;;;
macross;초시공요새 마크로스;MAME cpg120-cart;;1985;Bothtec;Shooting;1;;;;;;MSX ROMPAC;all;256KB;
macross;초시공요새 마크로스;MAME nes;;1985;Namco;Shooting;1;;;;;;;;;
macross;초시공요새 마크로스;MAME;0;1992;Banpresto;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
macross2;초시공요새 마크로스 2;MAME;0;1993;Banpresto;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
macrossp;초시공요새 마크로스 플러스;MAME;0;1996;Banpresto;Shooting;2;270;Joystick (8-way);imperfect;1;raster;0;0;0;4
madou123;마도 물어 123;MAME cpc400-flop;madou123;1990;Compile;RPG;1;;;;;;MSX2 Disk;all;5Disc;
madoumon;마도 이야기 I;MAME megadrij;Madou Monogatari I (J) [!];1996;Compile;RPG;1;;;;;;;;16MB;
Madoushi Lulba (1990)(Compile)(J);마도사 랄바;MSX Cartridge;;1990;Compile;Adventure;1;;;;;;MSX2 Disk;all;1Disc;
magchase;매지컬 체이스;MAME pce;;1991;Palsoft;Shooting;;;;;;;;;;
Magic Knight Rayearth (K);마법기사 레이어스 (한글판);SNES;;1995;Tomy;RPG;;;;;;;;;;
Magical Pop'n (K);매지컬 팝픈 (한글판);SNES;;1995;Pack-In-Video;Action;;;;;;;;;;
magichat;매지컬 햇의 날아라 터보! 대모험 / 용의 아들;MAME megadrij;Magical Hat no Buttobi Turbo! Daibouken (1990,Sega,AT)(J);1990;SEGA;Action;1;;;;;;;;4MB;
maglord;매지션 로드;MAME;0;1990;Alpha;Action;;;;;;;neogeo;;;
magtree;요술나무;MAME cpg120-cart;Magical Tree (1984)(Konami)(J);1984;Konami;Action;2;;;;;;MSX ROMPAC;all;128KB;
magtruck;매지컬 트럭 어드벤처;Model3;0;1998;SEGA;3D Action;;;;;;;;;;
Mahoujin Guru Guru 2 (K);마법진 구루구루 2 (한글판);SNES;;1995;Enix;RPG;;;;;;;;;;
majuuou;마수왕;MAME snes;;1995;KSS;Action;;;;;;;;;;
makaimur;마계촌;MAME;0;1985;Capcom;Action;2;0;joystick (8-way);;;;;;;
makairet;마계열전;MAME sms;Makai Retsuden (Japan);;;Action;;;;;;;;;;
Malaya no Hihou (Eng);말라야의 비보 (영문판);MSX Cartridge;malayahi;1988;Pony Canyon;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
mamono;마물헌터 요코 ;MAME megadrij;Mamono Hunter Yohko - Makai Kara no Tenkosei (1991,Masaya,AT)(J);1991;NCS;Action;1;;;;;;;;4MB;
mamonoro;마모루군은 저주받아 버렸다;SEGA NAOMI;0;2008;G.rev;Shooting;2;;;;;;;;;
maouren;마왕 연사자;MAME megadrij;mysticf;1991;Taito;Action;1;;;;;;;;4MB;
mappy;마피 랜드;MAME;0;1983;Namco;Action;2;90;Joystick (2-way);good;1;raster;0;0;0;1
mario;마리오 브라더스;MAME;0;1983;Nintendo;Action;2;0;Joystick (2-way);good;1;raster;0;0;0;1
marvland;마블랜드;MAME;0;1989;Namco;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;3
matendoj;마천동자;MAME nes;Matendouji (J);;;Action;1;;;;;;;;;2
matrim;신 호혈사일족 투혼;MAME;0;2002;Atlus;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
mauimall;도날드 덕 마우이 멜러드 ;MAME megadriv;Donald in Maui Mallard (1995,Disney,AT)(E);1995;SEGA;Action;1;;;;;;;;24MB;
mazinger;마징가 Z;MAME;0;1994;Banpresto;Shooting;2;90;Joystick (8-way);good;1;raster;0;0;0;3
mazinsagu;마징 사가 ;MAME Genesis;Mazin Saga (1993,Sega,AT)(U);1993;Vic Tokai;Action;1;;;;;;;;8MB;
mcdonaldu;맥도날드 트레저랜드 어드벤처;MAME Genesis;mcdonald;1993;SEGA;Action;1;;;;;;;;8MB;
megaman2;메가맨 2: 파워 파이터즈;MAME;0;1996;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;3
Megami Tensei 1&2 (K);구약 여신전생 1 & 2 (한글판);SNES;;1995;Atlus;RPG;;;;;;;;;;
megaturru;메가 투리칸;MAME Genesis;Mega Turrican (1994,Data East,AT)(U);1994;Data east;Action;1;;;;;;;;8MB;
meikyush;미궁신화;MAME cpg120-cart;Meikyushinwa (1986)(Hal)(J);1986;HAL Kenkyuujo;Puzzle;1;;;;;;MSX ROMPAC;all;1MB;
Melfand Stories (K);멜판드 스토리 (한글판);SNES;;1994;ASCII;Action;;;;;;;;;;
mercs;전장의 이리 II / 머크스;MAME;0;1990;Capcom;Shooting;3;270;Joystick (8-way);good;1;raster;0;0;0;2
Metal Gear 2 - Solid Snake.Ver.2.0 (1990)(Konami)(K);메탈기어 2 (한글판);MSX Cartridge;;1990;Konami;RPG;1;;;;;;MSX2 ROMPAC;all;4MB;
metalb;메탈 블랙;MAME;0;1991;Taito;Shooting;;;;;;;;;;
metalhdju;메탈 헤드 [32X];MAME 32x;metalhd;1995;SEGA;Shooting;1;;;;;;;;24MB;
metamrph;메타몰픽 포스;MAME;0;1993;Konami;Arcade;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
metmqstr;메타모퀘스터;MAME;0;1995;Banpresto;VS Fighting;;;;;;;;;;
mffight;마이티 파이널 파이트;MAME nes;Mighty Final Fight (1993,Capcom,AT)(U);;Capcom;Arcade;1;;;;;;;;;2
mfjump;몬스터 팜 점프;PSXmame;0;2001;Tecmo;Action;;;;;;;cpzn2;;;
mgear;메탈기어;MAME cpg120-cart;Metal Gear (Europe);1987;Konami;Action;1;;;;;;MSX ROMPAC;all;1MB;
midgarts;미드가츠;MAME cpc400-flop;midgarts;1989;Wolf Team;RPG;1;;;;;;MSX2 Disk;all;6Disc;
midres;미드나이트 레지스탕스;MAME;0;1989;Data east;Action;;;;;;;;;;
miexchng;머니 아이돌 익스체인지;MAME;0;1997;Face;Puzzle;;;;;;;neogeo;0;0;4
mikiek;신입사원 석돌이 (한글판);MAME;mikie;1984;Konami;Action;2;270;Joystick (4-way);good;1;raster;0;0;0;2
mitsumgt;삼목동자 / 미츠메카 토오루;MAME nes;;1992;;Action;1;;;;;;;;;2
mkgoogoo;도술동자 구구(한글판);MAME nes;;1992;Zemina;Action;1;;;;;;;;;
mkidwiz;마법사 위즈;MAME cpg120-cart;Magical Kid Wiz (1986)(Sony)(J);1986;Sony;Action;1;;;;;;MSX ROMPAC;all;256KB;
mmaniau;미키 매니아 ;MAME Genesis;Mickey Mania - Timeless Adventures of Mickey Mouse (1994,Sony,AT)(U);1994;Sony;Action;1;;;;;;;;16MB;
mmatrix;마스 메트릭스;MAME;0;2000;Takumi;Shooting;;;;;;;cps2;0;0;4
mmaulers;구극전대 다단단;MAME;0;1993;Konami;VS Fighting;4;;;;;;;;;
mmpork;무찌무찌 포크;MAME;0;2007;Cave;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;4
mmpru;마이티 모르핀 파워 레인저스;MAME snes;;1994;Bandai;Action;;;;;;;;;;
moaihiho;모아이의 비보;MAME cpg120-cart;Moai no Hibou (1986)(Casio)(J);1986;Casio;Puzzle;1;;;;;;MSX ROMPAC;all;256KB;
momoko;모모코120% - 시집가는날;MAME;0;1986;Jaleco;Action;2;0;Joystick (4-way);good;1;raster;0;0;0;2
momoktsg;도태랑 활극 - 모모타로우 전설;MAME pce;Momotarou Katsugeki (J);1990;Hudson;Action;;;;;;;;;;
monkeyac;산수공부;MAME cpg120-cart;Monkey Academy (1984)(Konami)(J);1984;Konami;Puzzle;2;;;;;;MSX ROMPAC;all;128KB;
monmonmo;몬 몬 몬스터 / 인조인간 프랑켄;MAME cpg120-cart;Monmon Kaibutsu (Japan);1989;Hot-B;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
Monster World IV (J) [f1][T-Eng_DeJap+Demiforce];몬스터 월드 IV (영문판);SEGA Mega Drive;;1994;SEGA;RPG;1;;;;;;;;16MB;
moomesa;와일드 웨스트 카우보이즈 오브 무 메사;MAME;0;1992;Konami;Action;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;2
motoraid;모토 레이드;Model2;0;1997;SEGA;Racing;;;;;;;;;;
motorod2;모터 로더 II;MAME pce;Moto Roader II (J);1991;Masiya;Racing;;;;;;;;;;
mp_soni2;소닉 더 헤지혹 2;MAME;0;1993;SEGA;Action;2;0;Joystick (8-way);good;1;raster;megaplay;0;0;4
mp_sonic;소닉 더 헤지혹;MAME;0;1993;SEGA;Action;2;0;Joystick (8-way);good;1;raster;megaplay;0;0;4
mp_sor2;베어너클 II / 스트리트 오브 레이지 II;MAME;0;1993;SEGA;Arcade;2;0;Joystick (8-way);good;1;raster;megaplay;0;0;4
mpang;마이티 팡;MAME;0;2000;Mitchell;Puzzle;2;0;Joystick (8-way);good;1;raster;cps2;0;0;1
mrdovsun;미스터 도! Vs. 유니콘;MAME cpg120-cart;;1984;Universal;Puzzle;1;;;;;;MSX ROMPAC;all;128KB;
mrdrillr;미스터 드릴러;PSXmame;0;1999;Namco;Puzzle;1;0;Joystick (4-way);good;;;cpzn2;;;
mrgoemon;미스터 고에몽;MAME;0;1986;Konami;Action;;;;;;;;;;
msgundam;기동전사 건담;MAME;0;1993;Banpresto;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
msh;마블 슈퍼 히어로즈;MAME;0;1995;Capcom;VS Fighting;2;0;joystick (8-way);;;;cps2;;;
mshvsf;마블 대 스트리트 파이터;MAME;0;1997;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
mslug;메탈슬러그 1;MAME;0;1996;SNK;Action;2;0;;good;1;;neogeo;;;
mslug2;메탈슬러그 2;MAME;0;1998;SNK;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
mslug3;메탈슬러그 3;MAME;0;2000;SNK;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
mslug4;메탈슬러그 4;MAME;0;2002;SNK Playmore;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
mslug5;메탈슬러그 5;MAME;0;2003;SNK Playmore;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
mslug6;메탈슬러그 6;Atomiswave;0;2004;SNK Playmore;Action;;;;;;;;;;
mslugx;메탈슬러그 X;MAME;0;1999;SNK;Action;;;;;;;neogeo;;;
mtaruru;매지컬 탈토군 ;MAME megadrij;Magical Taruruuto-Kun (1992,Sega,AT)(J);1992;SEGA;Action;1;;;;;;;;4MB;
mtwins;치키치키 보이스 / 메가 트윈스;MAME;0;1990;Capcom;Action;2;0;Joystick (8-way);good;1;raster;cps1;0;0;3
Musha Aleste - Full Metal Fighter Ellinor (K) [!];무사 알레스트 (한글판);SEGA Mega Drive;;1990;Compile;Shooting;1;;;;;;;;4MB;
mushisam;벌레공주;MAME;0;2004;Cave;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;4
mushitam;퍼즐 벌레공주;MAME;0;2005;Cave;Puzzle;2;;;;;;;;;
mustang;US AAF 무스탕;MAME;0;1990;UPL;Shooting;;;;;;;;0;0;4
musya;호창신뢰전설 - 무사;MAME snes;;1992;Seta;Action;;;;;;;;;;
mutantf;뮤턴트 파이터;MAME;0;1992;Data east;VS Fighting;2;0;Joystick (8-way);good;1;raster;0;0;0;2
mvsc;마블 대 캡콤;MAME;0;1998;Capcom;VS Fighting;2;0;Joystick (8-way);good;1;raster;cps2;0;0;6
mvsc2;마블 Vs. 캡콤 2;SEGA NAOMI;0;2000;Capcom;VS Fighting;;;;;;;;;;
mwalk;마이클 잭슨의 문워커 ;MAME megadrij;Michael Jackson's Moonwalker (1990,Sega,AT)(W);1990;SEGA;Action;1;;;;;;;;4MB;
mwalk;마이클 잭슨의 문워커;MAME;0;1990;SEGA;Action;3;0;Joystick (8-way);good;1;raster;0;0;0;3
mysticri;마법경비대 건호키;MAME;0;1992;Irem;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;2
mystwarr;미스틱 워리어즈;MAME;0;1993;Konami;Arcade;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
nam1975;남-1975;MAME;0;1990;SNK;Shooting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
nbajamex;NBA Jam EX;MAME;0;1996;Acclaim;Sports;4;0;Joystick (8-way);imperfect;1;raster;;0;0;3
nbajamte;NBA Jam TE;MAME;0;1994;Midway;Sports;4;0;Joystick (8-way);good;1;raster;0;0;0;3
nbajamte;NBA 잼 토너먼트 에디션 [32X];32X Fusion;;1995;Acclaim;Sports;2;;;;;;;;32MB;
nbbatman;닌자 베이스볼 배트맨;MAME;0;1993;Irem;Arcade;4;0;Joystick (8-way);imperfect;1;raster;0;0;0;2
ncombat;닌자 컴뱃;MAME;0;1990;ADK;Action;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
ncommand;닌자 코만도;MAME;0;1992;Alpha;Shooting;2;0;;;;;neogeo;;;
nekkejud;열혈유도;MAME cpg120-cart;;1991;Compile;Sports;1;;;;;;MSX2 ROMPAC;all;2MB;
Nekketsu Kakutou Densetsu (K);열혈 격투전설 (한글판);NES;;;;Action;2;;;;;;;;;2
Nekketsu Koukou Dodgeball Bu - Soccer Hen (K);열혈 고교 피구부 축구편 (한글판);NES;;;;Sports;2;;;;;;;;;2
Nekketsu Koukou Dodgeball Bu Soccer PC Hen (J);열혈 고교 돗지볼부 - 축구;PC-Engine;;1992;Naxat;Sports;;;;;;;;;;
Nemesis 3 enhanced.v.1.03 (K);그라디우스 3 고퍼의 야망 EP2 (한글판);MSX Cartridge;nemesis3;1988;Konami;Shooting;2;;;;;;MSX ROMPAC;all;3MB;
neobattl;기동전사 SD 건담 네오 배틀링;MAME;0;1992;Banpresto;Shooting;2;270;Joystick (8-way);good;1;raster;0;0;0;1
neobombe;네오 봄버맨;MAME;0;1997;Hudson Soft;Puzzle;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
neocup98kt;네오지오컵 '98 (한글판);EKMAME;neocup98;1998;SNK;Sports;2;270;Joystick (8-way),positional;good;1;raster;neogeo;0;0;3
neodrift;네오 드리프트 아웃;MAME;0;1996;Visco;Racing;1;0;Joystick (8-way);good;1;raster;neogeo;0;0;2
neomrdo;네오 미스터 도!;MAME;0;1996;Visco;Puzzle;;;;;;;neogeo;;;
Neugier (K);노이기어 (한글판);SNES;;1993;Wolf Team;RPG;;;;;;;;;;
ngaiden;닌자외전;MAME sms;Ninja Gaiden (Europe);1992;SEGA;Action;;;;;;;;;;
ngbc;네오지오 배틀 콜레세움;Atomiswave;0;2005;SNK;VS Fighting;;;;;;;;;;
nightstr;나이트 스트라이커;MAME;0;1989;Taito;Shooting;1;0;Joystick (8-way);good;1;raster;0;0;0;2
ninjak;닌자키즈;MAME;0;1990;Taito Corporation Japan;Arcade;4;0;Joystick (8-way);good;1;raster;0;0;0;2
ninjakd2;닌자키드 2;MAME;0;1987;UPL;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;2
ninjakun;닌자군 - 아수라의 장;MAME cpg120-cart;;1987;HAL;Action;1;;;;;;MSX2 ROMPAC;all;1MB;
ninjakun;닌자군;MAME;0;1984;UPL;Action;2;0;Joystick (2-way);good;1;raster;0;0;0;2
ninjamas;닌자 마스터즈 - 패왕인법장;MAME;0;1996;ADK;VS Fighting;2;0;Joystick (8-way);good;1;raster;neogeo;0;0;4
ninjaslt;닌자 어절트;SEGA NAOMI;0;2000;Namco;Gun Shooting;;;;;;;;;;
ninjaw;닌자 워리어즈;MAME;0;1987;Taito Corporation Japan;Arcade;2;0;Joystick (8-way);good;3;raster;0;0;0;2
ninjawaru;닌자 워리어즈;MAME snes;Ninja Warriors, The (U);1994;Taito;Action;;;;;;;;;;
nitd;나이트메어 인 더 다크;MAME;0;2000;Eleven / Gavaking;Action;;;;;;;neogeo;0;0;4
nkoshien;열전 갑자원;MAME cpg120-cart;;1984;Casio;Sports;2;;;;;;MSX ROMPAC;all;128KB;
nobubufu;신장의 야망 - 무장풍운록;MAME megadrij;;1991;Koei;SLG;1;;;;;;;;8MB;
nrallyx;뉴 방구차X;MAME;0;1981;Namco;Action;;;;;;;;;;
nryuken3;닌자 용검전 3 ;MAME nes;Ninja Gaiden 3 - The Ancient Ship of Doom (U);;;Action;1;;;;;;;;;2
nryukend;닌자 용검전;MAME nes;;1988;Tecmo;Action;1;;;;;;;;;
nslasher;나이트 슬래셔스;MAME;0;1994;Data east;Arcade;3;0;Joystick (8-way);imperfect;1;raster;0;0;0;3
nspirit;최후의 인도 / 닌자 스피리트;MAME;0;1988;Irem;Action;2;0;Joystick (8-way);good;1;raster;0;0;0;4
nss_smw;슈퍼 마리오 월드 (시간제 슈퍼패미컴);MAME;0;1991;Nintendo;Action;2;0;Joystick (8-way);preliminary;2;raster;nss;0;0;13
numanath;뉴먼 애슬레틱스 - 초인전기;MAME;0;1993;Namco;Sports;4;0;Joystick (8-way);good;1;raster;0;0;0;3
Nyancle Racing (J)(T+eng);니양클 레이싱 (영문판);MSX Disk;;1988;Bit²;Racing;1;;;;;;MSX2 Disk;all;1Disc;
oceanhun;오션 헌터;Model3;0;1998;SEGA;Action;;;;;;;;;;
officeye;오피스 여인천하 (한글판);MAME;;2002;Danbi Soft;Puzzle;2;0;;good;1;;;;;
ogre;오우거;MAME cpg120-cart;Ogre (Japan);1986;System Soft;SLG;1;;;;;;MSX2 ROMPAC;all;4MB;
olympgldu;올림픽 골드 - 바르셀로나 '92;MAME Genesis;;1992;SEGA;Sports;1;;;;;;;;4MB;
ondal;온달장군 / 공작왕 2 (한글판);MAME megadrij;On Dal Jang Goon (Korea);1990;SEGA;Action;1;;;;;;;;4MB;
ootw;아웃 오브 디스 월드 - 또 다른 세계;MAME Genesis;Out of This World (USA);1993;Virgin Games;Action;1;;;;;;;;8MB;
opeurope;유럽전선;MAME Genesis;;1994;Electronic Arts;SLG;1;;;;;;;;8MB;
Orange Road (1998)(Micro Cavin)(K);오렌지 로드 (한글판);MSX Disk;;1998;Micro Cavin;Adventure;1;;;;;;MSX2 Disk;all;1Disc;
ordyne;오다인;MAME;0;1988;Namco;Shooting;;;;;;;;0;0;4
orleg2;서유석액전 2;MAME;0;2008;IGS;Arcade;2;;;;;;;;;
orlegend;서유석액전;MAME;0;1997;IGS;Arcade;4;0;Joystick (8-way);imperfect;1;raster;pgm;0;0;4
osman;오스만 / 캐논 댄서;MAME;0;1996;Atlus;Action;1;0;Joystick (8-way);good;;;;;;
othellos;렛츠 플레이 오델로;MAME;0;1998;Success;Puzzle;2;0;Joystick (8-way),dial;good;1;raster;stvbios;0;0;4
Otogirisou (K);제절초 (한글판);SNES;;1992;Chunsoft;Adventure;;;;;;;;;;
ouketani;왕가의 계곡 2 - 엘기자의 봉인;MAME cpg120-cart;Ouke no Tani - El Giza no Fuuin (Japan);1988;Konami;Puzzle;1;;;;;;MSX2 ROMPAC;all;1MB;
outfxies;아웃폭시즈;MAME;0;1994;Namco;VS Fighting;;;;;;;;;;
outrun;아웃런;MAME;0;1986;SEGA;Racing;1;0;Paddle,pedal;good;1;raster;0;0;0;3
outzone;아웃 존;MAME;0;1990;Toaplan;Shooting;;;;;;;;;;
overhorz;오버 호라이즌;MAME nes;;1991;Hot.B;Shooting;1;;;;;;;;;2
override;오버라이드;MAME pce;Override (Japan);1991;Data East;Shooting;;;;;;;;;;
p47;P-47: 팬텀 파이터;MAME;0;1995;Jaleco;Shooting;;;;;;;;;;
pacman;팩맨;MAME;puckman;1980;Namco;Classic;2;90;Joystick (4-way);good;1;raster;puckman;0;0;0
pacmania;팩매니아;MAME cpg120-cart;;1989;Namcot;Puzzle;1;;;;;;MSX2 ROMPAC;all;2MB;
pacmania;팩매니아;MAME;0;1987;Namco;Puzzle;1;;;;;;;;;
parasol;파라솔 스타;MAME pce;Parasol Stars - The Story of Bubble Bobble III (J);1991;Taito;Puzzle;;;;;;;;;;
parodius;파로디우스;MAME cpg120-cart;Parodius (1988)(Konami)(J);1988;Konami;Shooting;2;;;;;;MSX ROMPAC;all;1MB;
parodius;파로디우스다!;MAME;0;1990;Konami;Shooting;2;0;Joystick (8-way);good;1;raster;0;0;0;3
pasha2;빠샤빠샤 2;MAME;0;1998;동성;Puzzle;3;0;0;imperfect;1;raster;0;0;0;3
patlabor;기동경찰 패트레이버;MAME snes;;1994;BEC;SLG;;;;;;;;;;
payload;패이 로드;MAME cpg120-cart;Pay Load (Japan);1985;Sony;Driving;1;;;;;;MSX ROMPAC;all;256KB;
pbobbl2n;퍼즐보블 2;MAME;0;1999;Taito;Puzzle;;;;;;;neogeo;;;
